"date","geoid","county","state","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k"
2020-08-06,"USA-27071","Koochiching","Minnesota",0,2.29,18.69,0,0,0
2020-08-06,"USA-27069","Kittson","Minnesota",0,0.14,3.32,0,0,0
2020-08-06,"USA-27067","Kandiyohi","Minnesota",6,4.86,11.24,0,0,0
2020-08-06,"USA-27065","Kanabec","Minnesota",2,1,6.12,0,0,0
2020-08-06,"USA-27063","Jackson","Minnesota",1,0.86,8.71,0,0,0
2020-08-06,"USA-27061","Itasca","Minnesota",0,1.86,4.12,0,0,0
2020-08-06,"USA-27059","Isanti","Minnesota",2,2,4.93,0,0,0
2020-08-06,"USA-27057","Hubbard","Minnesota",0,1.57,7.31,0,0,0
2020-08-06,"USA-27055","Houston","Minnesota",1,0.63,3.36,0,0,0
2020-08-06,"USA-27053","Hennepin","Minnesota",248,221.29,17.48,3,2.25,0.18
2020-08-06,"USA-27051","Grant","Minnesota",0,1.29,21.53,2,0.29,4.78
2020-08-06,"USA-27049","Goodhue","Minnesota",4,3.43,7.4,0,0,0
2020-08-06,"USA-27047","Freeborn","Minnesota",2,0.86,2.83,0,0,0
2020-08-06,"USA-27045","Fillmore","Minnesota",0,1.29,6.1,0,0,0
2020-08-06,"USA-27043","Faribault","Minnesota",0,1.29,9.42,0,0,0
2020-08-06,"USA-27041","Douglas","Minnesota",0,2.43,6.37,0,0,0
2020-08-06,"USA-27039","Dodge","Minnesota",0,0.86,4.09,0,0,0
2020-08-06,"USA-27037","Dakota","Minnesota",76,68.29,15.92,0,0.29,0.07
2020-08-06,"USA-27035","Crow Wing","Minnesota",4,6,9.22,0,0.14,0.22
2020-08-06,"USA-27033","Cottonwood","Minnesota",2,1.43,12.76,0,0,0
2020-08-06,"USA-27031","Cook","Minnesota",0,0,0,0,0,0
2020-08-06,"USA-27029","Clearwater","Minnesota",1,0.25,2.84,0,0,0
2020-08-06,"USA-27027","Clay","Minnesota",10,4.86,7.56,0,0.14,0.22
2020-08-06,"USA-27025","Chisago","Minnesota",5,4.14,7.32,0,0,0
2020-08-06,"USA-27023","Chippewa","Minnesota",0,1.29,10.9,0,0,0
2020-08-06,"USA-27021","Cass","Minnesota",5,3,10.07,0,0,0
2020-08-06,"USA-27019","Carver","Minnesota",11,13.29,12.64,0,0,0
2020-08-06,"USA-27017","Carlton","Minnesota",2,1.71,4.78,0,0,0
2020-08-06,"USA-27015","Brown","Minnesota",1,1.14,4.57,0,0,0
2020-08-06,"USA-27013","Blue Earth","Minnesota",9,10.43,15.41,0,0.18,0.27
2020-08-06,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-08-06,"USA-27009","Benton","Minnesota",2,3,7.34,0,0,0
2020-08-06,"USA-27007","Beltrami","Minnesota",8,5,10.6,0,0,0
2020-08-06,"USA-27005","Becker","Minnesota",2,3,8.72,0,0,0
2020-08-06,"USA-27003","Anoka","Minnesota",59,46.43,13.01,1,0.2,0.06
2020-08-06,"USA-27001","Aitkin","Minnesota",0,0.63,3.93,0,0.14,0.9
2020-08-07,"USA-27999","Unknown","Minnesota",-6,8.14,0,0,0.14,0
2020-08-07,"USA-27173","Yellow Medicine","Minnesota",0,0.57,5.89,0,0,0
2020-08-07,"USA-27171","Wright","Minnesota",8,12.14,8.78,0,0,0
2020-08-07,"USA-27169","Winona","Minnesota",3,2.43,4.81,0,0,0
2020-08-07,"USA-27167","Wilkin","Minnesota",1,1,16.11,0,0,0
2020-08-07,"USA-27165","Watonwan","Minnesota",6,1.43,13.11,0,0,0
2020-08-07,"USA-27163","Washington","Minnesota",28,31.43,11.98,0,0.14,0.05
2020-08-07,"USA-27161","Waseca","Minnesota",0,2.86,15.35,0,0,0
2020-08-07,"USA-27159","Wadena","Minnesota",1,0.22,1.62,0,0,0
2020-08-07,"USA-27157","Wabasha","Minnesota",1,1.43,6.61,0,0,0
2020-08-07,"USA-27155","Traverse","Minnesota",0,0,0,0,0,0
2020-08-07,"USA-27153","Todd","Minnesota",0,1.29,5.21,0,0,0
2020-08-07,"USA-27151","Swift","Minnesota",0,0.29,3.08,0,0,0
2020-08-07,"USA-27149","Stevens","Minnesota",0,0.29,2.91,0,0,0
2020-08-07,"USA-27147","Steele","Minnesota",0,2.86,7.8,0,0,0
2020-08-07,"USA-27145","Stearns","Minnesota",10,11.86,7.36,0,0,0
2020-08-07,"USA-27137","St. Louis","Minnesota",16,17,8.54,0,0.22,0.11
2020-08-07,"USA-27143","Sibley","Minnesota",1,0.78,5.23,0,0,0
2020-08-07,"USA-27141","Sherburne","Minnesota",7,13.57,13.96,0,0.22,0.23
2020-08-07,"USA-27139","Scott","Minnesota",24,29.57,19.84,0,0.64,0.43
2020-08-07,"USA-27135","Roseau","Minnesota",1,0.63,4.12,0,0,0
2020-08-07,"USA-27133","Rock","Minnesota",2,1,10.74,0,0,0
2020-08-07,"USA-27131","Rice","Minnesota",6,6.29,9.39,0,0,0
2020-08-07,"USA-27129","Renville","Minnesota",0,1.14,7.86,0,0,0
2020-08-07,"USA-27127","Redwood","Minnesota",1,0.43,2.83,0,0,0
2020-08-07,"USA-27125","Red Lake","Minnesota",0,1.43,35.23,0,0,0
2020-08-07,"USA-27123","Ramsey","Minnesota",74,88.71,16.12,2,0.57,0.1
2020-08-07,"USA-27121","Pope","Minnesota",0,1.22,10.87,0,0,0
2020-08-07,"USA-27119","Polk","Minnesota",4,3.43,10.93,1,0.14,0.46
2020-08-07,"USA-27117","Pipestone","Minnesota",2,1,10.96,0,0,0
2020-08-07,"USA-27115","Pine","Minnesota",0,0.75,2.54,0,0,0
2020-08-07,"USA-27113","Pennington","Minnesota",0,1.14,8.09,0,0,0
2020-08-07,"USA-27111","Otter Tail","Minnesota",4,3.57,6.08,0,0,0
2020-08-07,"USA-27109","Olmsted","Minnesota",12,16,10.11,0,0,0
2020-08-07,"USA-27107","Norman","Minnesota",1,0.57,8.96,0,0,0
2020-08-07,"USA-27105","Nobles","Minnesota",1,2.29,10.57,0,0,0
2020-08-07,"USA-27103","Nicollet","Minnesota",0,6,17.51,0,0,0
2020-08-07,"USA-27101","Murray","Minnesota",0,0.57,6.97,0,0,0
2020-08-07,"USA-27099","Mower","Minnesota",1,4.43,11.05,0,0,0
2020-08-07,"USA-27097","Morrison","Minnesota",0,0.86,2.57,0,0,0
2020-08-07,"USA-27095","Mille Lacs","Minnesota",0,2.43,9.24,0,0,0
2020-08-07,"USA-27093","Meeker","Minnesota",-1,0.43,1.85,0,0,0
2020-08-07,"USA-27085","McLeod","Minnesota",25,6.86,19.1,0,0,0
2020-08-07,"USA-27091","Martin","Minnesota",2,1.29,6.53,0,0,0
2020-08-07,"USA-27089","Marshall","Minnesota",0,0.43,4.59,0,0,0
2020-08-07,"USA-27087","Mahnomen","Minnesota",0,0.67,12.06,0,0,0
2020-08-07,"USA-27083","Lyon","Minnesota",3,1.25,4.91,0,0,0
2020-08-07,"USA-27081","Lincoln","Minnesota",2,0.27,4.84,0,0,0
2020-08-07,"USA-27079","Le Sueur","Minnesota",3,2.13,7.36,0,0,0
2020-08-07,"USA-27077","Lake of the Woods","Minnesota",1,0.14,3.82,0,0,0
2020-08-07,"USA-27075","Lake","Minnesota",0,0.6,5.64,0,0,0
2020-08-07,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-08-07,"USA-27071","Koochiching","Minnesota",0,2.29,18.69,0,0,0
2020-08-07,"USA-27069","Kittson","Minnesota",0,0.14,3.32,0,0,0
2020-08-07,"USA-27067","Kandiyohi","Minnesota",0,4.86,11.24,0,0,0
2020-08-07,"USA-27065","Kanabec","Minnesota",2,1.09,6.68,0,0,0
2020-08-07,"USA-27063","Jackson","Minnesota",0,0.86,8.71,0,0,0
2020-08-07,"USA-27061","Itasca","Minnesota",1,1.57,3.48,0,0,0
2020-08-07,"USA-27059","Isanti","Minnesota",5,2.38,5.85,0,0,0
2020-08-07,"USA-27057","Hubbard","Minnesota",2,1.29,5.98,0,0,0
2020-08-07,"USA-27055","Houston","Minnesota",-2,0.63,3.36,0,0,0
2020-08-07,"USA-27053","Hennepin","Minnesota",133,208.29,16.45,0,2.25,0.18
2020-08-07,"USA-27051","Grant","Minnesota",1,1.13,18.84,0,0.29,4.78
2020-08-07,"USA-27049","Goodhue","Minnesota",5,3.29,7.09,0,0,0
2020-08-07,"USA-27047","Freeborn","Minnesota",0,0.86,2.83,0,0,0
2020-08-07,"USA-27045","Fillmore","Minnesota",2,0.57,2.71,0,0,0
2020-08-07,"USA-27043","Faribault","Minnesota",2,1.14,8.37,0,0,0
2020-08-07,"USA-27041","Douglas","Minnesota",2,2,5.24,0,0,0
2020-08-07,"USA-27039","Dodge","Minnesota",0,0.86,4.09,0,0,0
2020-08-07,"USA-27037","Dakota","Minnesota",62,64.71,15.08,0,0.29,0.07
2020-08-07,"USA-27035","Crow Wing","Minnesota",3,5.14,7.91,0,0.14,0.22
2020-08-07,"USA-27033","Cottonwood","Minnesota",1,1.29,11.48,0,0,0
2020-08-07,"USA-27031","Cook","Minnesota",1,0.14,2.61,0,0,0
2020-08-07,"USA-27029","Clearwater","Minnesota",-1,0.25,2.84,0,0,0
2020-08-07,"USA-27027","Clay","Minnesota",3,4.43,6.9,0,0.14,0.22
2020-08-07,"USA-27025","Chisago","Minnesota",1,3.29,5.81,0,0,0
2020-08-07,"USA-27023","Chippewa","Minnesota",0,1.29,10.9,0,0,0
2020-08-07,"USA-27021","Cass","Minnesota",-1,3,10.07,0,0,0
2020-08-07,"USA-27019","Carver","Minnesota",13,12.14,11.55,1,0.14,0.14
2020-08-07,"USA-27017","Carlton","Minnesota",1,1.71,4.78,0,0,0
2020-08-07,"USA-27015","Brown","Minnesota",1,1.14,4.57,0,0,0
2020-08-07,"USA-27013","Blue Earth","Minnesota",19,9.86,14.57,0,0.18,0.27
2020-08-07,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-08-07,"USA-27009","Benton","Minnesota",1,2.43,5.94,0,0,0
2020-08-07,"USA-27007","Beltrami","Minnesota",2,4.71,9.99,0,0,0
2020-08-07,"USA-27005","Becker","Minnesota",-1,3,8.72,0,0,0
2020-08-07,"USA-27003","Anoka","Minnesota",38,44,12.33,0,0.2,0.06
2020-08-07,"USA-27001","Aitkin","Minnesota",5,1,6.29,0,0.14,0.9
2020-08-08,"USA-27999","Unknown","Minnesota",11,8.86,0,0,0.14,0
2020-08-08,"USA-27173","Yellow Medicine","Minnesota",1,0.43,4.41,0,0,0
2020-08-08,"USA-27171","Wright","Minnesota",14,11.86,8.57,0,0,0
2020-08-08,"USA-27169","Winona","Minnesota",2,2.29,4.53,0,0,0
2020-08-08,"USA-27167","Wilkin","Minnesota",1,1,16.11,0,0,0
2020-08-08,"USA-27165","Watonwan","Minnesota",1,1.43,13.11,0,0,0
2020-08-08,"USA-27163","Washington","Minnesota",40,32.14,12.25,0,0.14,0.05
2020-08-08,"USA-27161","Waseca","Minnesota",10,3,16.12,0,0,0
2020-08-08,"USA-27159","Wadena","Minnesota",1,0.3,2.19,0,0,0
2020-08-08,"USA-27157","Wabasha","Minnesota",3,1.63,7.51,0,0,0
2020-08-08,"USA-27155","Traverse","Minnesota",0,0,0,0,0,0
2020-08-08,"USA-27153","Todd","Minnesota",2,1.22,4.96,0,0,0
2020-08-08,"USA-27151","Swift","Minnesota",0,0.29,3.08,0,0,0
2020-08-08,"USA-27149","Stevens","Minnesota",1,0.38,3.82,0,0,0
2020-08-08,"USA-27147","Steele","Minnesota",7,2.71,7.41,0,0,0
2020-08-08,"USA-27145","Stearns","Minnesota",12,11.29,7.01,0,0,0
2020-08-08,"USA-27137","St. Louis","Minnesota",19,16,8.04,0,0.22,0.11
2020-08-08,"USA-27143","Sibley","Minnesota",0,0.78,5.23,0,0,0
2020-08-08,"USA-27141","Sherburne","Minnesota",8,12.71,13.08,1,0.14,0.15
2020-08-08,"USA-27139","Scott","Minnesota",29,27.57,18.5,0,0.64,0.43
2020-08-08,"USA-27135","Roseau","Minnesota",0,0.63,4.12,0,0,0
2020-08-08,"USA-27133","Rock","Minnesota",4,1.43,15.34,0,0,0
2020-08-08,"USA-27131","Rice","Minnesota",10,6.71,10.03,0,0,0
2020-08-08,"USA-27129","Renville","Minnesota",1,0.86,5.89,0,0,0
2020-08-08,"USA-27127","Redwood","Minnesota",3,0.86,5.65,0,0,0
2020-08-08,"USA-27125","Red Lake","Minnesota",1,1,24.66,0,0,0
2020-08-08,"USA-27123","Ramsey","Minnesota",137,97.29,17.68,2,0.71,0.13
2020-08-08,"USA-27121","Pope","Minnesota",0,1.22,10.87,0,0,0
2020-08-08,"USA-27119","Polk","Minnesota",1,3.29,10.48,0,0.14,0.46
2020-08-08,"USA-27117","Pipestone","Minnesota",6,1.63,17.81,0,0,0
2020-08-08,"USA-27115","Pine","Minnesota",1,0.43,1.45,0,0,0
2020-08-08,"USA-27113","Pennington","Minnesota",2,0.63,4.43,0,0,0
2020-08-08,"USA-27111","Otter Tail","Minnesota",4,3.14,5.35,0,0,0
2020-08-08,"USA-27109","Olmsted","Minnesota",18,15.71,9.93,0,0,0
2020-08-08,"USA-27107","Norman","Minnesota",1,0.63,9.8,0,0,0
2020-08-08,"USA-27105","Nobles","Minnesota",8,3.14,14.53,0,0,0
2020-08-08,"USA-27103","Nicollet","Minnesota",4,4.29,12.5,0,0,0
2020-08-08,"USA-27101","Murray","Minnesota",0,0.57,6.97,0,0,0
2020-08-08,"USA-27099","Mower","Minnesota",4,4.57,11.41,0,0,0
2020-08-08,"USA-27097","Morrison","Minnesota",4,1.29,3.85,0,0,0
2020-08-08,"USA-27095","Mille Lacs","Minnesota",2,2.14,8.15,0,0,0
2020-08-08,"USA-27093","Meeker","Minnesota",1,0.38,1.61,0,0,0
2020-08-08,"USA-27085","McLeod","Minnesota",0,6.86,19.1,0,0,0
2020-08-08,"USA-27091","Martin","Minnesota",1,0.86,4.35,0,0,0
2020-08-08,"USA-27089","Marshall","Minnesota",1,0.29,3.06,0,0,0
2020-08-08,"USA-27087","Mahnomen","Minnesota",0,0.67,12.06,0,0,0
2020-08-08,"USA-27083","Lyon","Minnesota",2,1.33,5.23,0,0,0
2020-08-08,"USA-27081","Lincoln","Minnesota",1,0.33,5.91,0,0,0
2020-08-08,"USA-27079","Le Sueur","Minnesota",4,2.33,8.08,0,0,0
2020-08-08,"USA-27077","Lake of the Woods","Minnesota",0,0.14,3.82,0,0,0
2020-08-08,"USA-27075","Lake","Minnesota",0,0.6,5.64,0,0,0
2020-08-08,"USA-27073","Lac qui Parle","Minnesota",1,0.14,2.16,0,0,0
2020-08-08,"USA-27071","Koochiching","Minnesota",3,1,8.18,0,0,0
2020-08-08,"USA-27069","Kittson","Minnesota",0,0.14,3.32,0,0,0
2020-08-08,"USA-27067","Kandiyohi","Minnesota",2,3.14,7.28,0,0,0
2020-08-08,"USA-27065","Kanabec","Minnesota",0,1.09,6.68,0,0,0
2020-08-08,"USA-27063","Jackson","Minnesota",9,1.71,17.41,0,0,0
2020-08-08,"USA-27061","Itasca","Minnesota",2,1.63,3.6,0,0,0
2020-08-08,"USA-27059","Isanti","Minnesota",2,2.33,5.75,0,0,0
2020-08-08,"USA-27057","Hubbard","Minnesota",1,1.14,5.32,0,0,0
2020-08-08,"USA-27055","Houston","Minnesota",0,0.63,3.36,0,0,0
2020-08-08,"USA-27053","Hennepin","Minnesota",283,215.71,17.04,3,2.29,0.18
2020-08-08,"USA-27051","Grant","Minnesota",0,1.13,18.84,0,0.29,4.78
2020-08-08,"USA-27049","Goodhue","Minnesota",0,3.29,7.09,1,0.14,0.31
2020-08-08,"USA-27047","Freeborn","Minnesota",1,0.71,2.36,0,0,0
2020-08-08,"USA-27045","Fillmore","Minnesota",1,0.43,2.03,0,0,0
2020-08-08,"USA-27043","Faribault","Minnesota",2,1.14,8.37,0,0,0
2020-08-08,"USA-27041","Douglas","Minnesota",1,1.86,4.87,1,0.14,0.37
2020-08-08,"USA-27039","Dodge","Minnesota",1,0.5,2.39,0,0,0
2020-08-08,"USA-27037","Dakota","Minnesota",84,67.71,15.78,0,0.29,0.07
2020-08-08,"USA-27035","Crow Wing","Minnesota",4,4.86,7.47,0,0.14,0.22
2020-08-08,"USA-27033","Cottonwood","Minnesota",1,1,8.93,0,0,0
2020-08-08,"USA-27031","Cook","Minnesota",0,0.14,2.61,0,0,0
2020-08-08,"USA-27029","Clearwater","Minnesota",0,0.25,2.84,0,0,0
2020-08-08,"USA-27027","Clay","Minnesota",8,5.29,8.23,0,0,0
2020-08-08,"USA-27025","Chisago","Minnesota",9,3.86,6.82,0,0,0
2020-08-08,"USA-27023","Chippewa","Minnesota",2,1,8.47,0,0,0
2020-08-08,"USA-27021","Cass","Minnesota",-1,3,10.07,0,0,0
2020-08-08,"USA-27019","Carver","Minnesota",12,12.86,12.23,0,0.14,0.14
2020-08-08,"USA-27017","Carlton","Minnesota",2,1.75,4.88,0,0,0
2020-08-08,"USA-27015","Brown","Minnesota",1,0.86,3.43,0,0,0
2020-08-08,"USA-27013","Blue Earth","Minnesota",18,10,14.78,0,0.18,0.27
2020-08-08,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-08-08,"USA-27009","Benton","Minnesota",4,2.86,6.99,0,0,0
2020-08-08,"USA-27007","Beltrami","Minnesota",6,5,10.6,0,0,0
2020-08-08,"USA-27005","Becker","Minnesota",3,2.71,7.89,0,0,0
2020-08-08,"USA-27003","Anoka","Minnesota",65,48.71,13.65,0,0.2,0.06
2020-08-08,"USA-27001","Aitkin","Minnesota",6,2,12.59,0,0.14,0.9
2020-08-09,"USA-27999","Unknown","Minnesota",-3,8.86,0,0,0.14,0
2020-08-09,"USA-27173","Yellow Medicine","Minnesota",0,0.43,4.41,0,0,0
2020-08-09,"USA-27171","Wright","Minnesota",15,11.86,8.57,0,0,0
2020-08-09,"USA-27169","Winona","Minnesota",2,2.29,4.53,0,0,0
2020-08-09,"USA-27167","Wilkin","Minnesota",0,1,16.11,0,0,0
2020-08-09,"USA-27165","Watonwan","Minnesota",0,1.43,13.11,0,0,0
2020-08-09,"USA-27163","Washington","Minnesota",51,34.57,13.17,1,0.29,0.11
2020-08-09,"USA-27161","Waseca","Minnesota",0,3,16.12,0,0,0
2020-08-09,"USA-27159","Wadena","Minnesota",1,0.36,2.66,0,0,0
2020-08-09,"USA-27157","Wabasha","Minnesota",1,1.56,7.19,0,0,0
2020-08-09,"USA-27155","Traverse","Minnesota",1,0.14,4.38,0,0,0
2020-08-09,"USA-27153","Todd","Minnesota",2,1.14,4.63,0,0,0
2020-08-09,"USA-27151","Swift","Minnesota",1,0.14,1.54,0,0,0
2020-08-09,"USA-27149","Stevens","Minnesota",0,0.38,3.82,0,0,0
2020-08-09,"USA-27147","Steele","Minnesota",3,3,8.19,1,0.14,0.39
2020-08-09,"USA-27145","Stearns","Minnesota",7,10.86,6.74,0,0,0
2020-08-09,"USA-27137","St. Louis","Minnesota",32,18,9.04,0,0,0
2020-08-09,"USA-27143","Sibley","Minnesota",0,0.78,5.23,0,0,0
2020-08-09,"USA-27141","Sherburne","Minnesota",5,12.14,12.49,0,0.14,0.15
2020-08-09,"USA-27139","Scott","Minnesota",27,28.14,18.89,1,0.71,0.48
2020-08-09,"USA-27135","Roseau","Minnesota",5,1,6.59,0,0,0
2020-08-09,"USA-27133","Rock","Minnesota",2,1.5,16.1,0,0,0
2020-08-09,"USA-27131","Rice","Minnesota",3,6.14,9.17,0,0,0
2020-08-09,"USA-27129","Renville","Minnesota",1,0.86,5.89,0,0,0
2020-08-09,"USA-27127","Redwood","Minnesota",0,0.86,5.65,0,0,0
2020-08-09,"USA-27125","Red Lake","Minnesota",0,1,24.66,0,0,0
2020-08-09,"USA-27123","Ramsey","Minnesota",128,101.57,18.46,0,0.71,0.13
2020-08-09,"USA-27121","Pope","Minnesota",2,1.13,10,0,0,0
2020-08-09,"USA-27119","Polk","Minnesota",3,3.43,10.93,0,0.14,0.46
2020-08-09,"USA-27117","Pipestone","Minnesota",2,2,21.92,0,0,0
2020-08-09,"USA-27115","Pine","Minnesota",0,0.43,1.45,0,0,0
2020-08-09,"USA-27113","Pennington","Minnesota",0,0.63,4.43,0,0,0
2020-08-09,"USA-27111","Otter Tail","Minnesota",1,2.71,4.62,0,0,0
2020-08-09,"USA-27109","Olmsted","Minnesota",14,16,10.11,0,0,0
2020-08-09,"USA-27107","Norman","Minnesota",1,0.67,10.46,0,0,0
2020-08-09,"USA-27105","Nobles","Minnesota",2,2.71,12.55,0,0,0
2020-08-09,"USA-27103","Nicollet","Minnesota",4,4.29,12.5,0,0,0
2020-08-09,"USA-27101","Murray","Minnesota",0,0,0,0,0,0
2020-08-09,"USA-27099","Mower","Minnesota",2,3.29,8.2,0,0,0
2020-08-09,"USA-27097","Morrison","Minnesota",3,1.5,4.49,0,0,0
2020-08-09,"USA-27095","Mille Lacs","Minnesota",0,2.14,8.15,0,0,0
2020-08-09,"USA-27093","Meeker","Minnesota",0,0.38,1.61,0,0,0
2020-08-09,"USA-27085","McLeod","Minnesota",8,6.57,18.31,0,0,0
2020-08-09,"USA-27091","Martin","Minnesota",0,0.86,4.35,0,0,0
2020-08-09,"USA-27089","Marshall","Minnesota",-1,0.29,3.06,0,0,0
2020-08-09,"USA-27087","Mahnomen","Minnesota",1,0.57,10.34,0,0,0
2020-08-09,"USA-27083","Lyon","Minnesota",-1,1.33,5.23,0,0,0
2020-08-09,"USA-27081","Lincoln","Minnesota",1,0.57,10.13,0,0,0
2020-08-09,"USA-27079","Le Sueur","Minnesota",3,3,10.39,0,0,0
2020-08-09,"USA-27077","Lake of the Woods","Minnesota",0,0.14,3.82,0,0,0
2020-08-09,"USA-27075","Lake","Minnesota",1,0.5,4.7,0,0,0
2020-08-09,"USA-27073","Lac qui Parle","Minnesota",0,0.14,2.16,0,0,0
2020-08-09,"USA-27071","Koochiching","Minnesota",0,1,8.18,0,0,0
2020-08-09,"USA-27069","Kittson","Minnesota",0,0.14,3.32,0,0,0
2020-08-09,"USA-27067","Kandiyohi","Minnesota",7,3.71,8.6,0,0,0
2020-08-09,"USA-27065","Kanabec","Minnesota",2,1.43,8.74,0,0,0
2020-08-09,"USA-27063","Jackson","Minnesota",5,2.29,23.21,0,0,0
2020-08-09,"USA-27061","Itasca","Minnesota",9,2.57,5.7,0,0,0
2020-08-09,"USA-27059","Isanti","Minnesota",2,2.43,5.98,0,0,0
2020-08-09,"USA-27057","Hubbard","Minnesota",0,1.14,5.32,0,0,0
2020-08-09,"USA-27055","Houston","Minnesota",3,0.8,4.3,0,0,0
2020-08-09,"USA-27053","Hennepin","Minnesota",214,211.71,16.73,4,2.29,0.18
2020-08-09,"USA-27051","Grant","Minnesota",2,0.86,14.35,0,0.29,4.78
2020-08-09,"USA-27049","Goodhue","Minnesota",4,3,6.47,0,0.14,0.31
2020-08-09,"USA-27047","Freeborn","Minnesota",0,0.71,2.36,0,0,0
2020-08-09,"USA-27045","Fillmore","Minnesota",-1,0.43,2.03,0,0,0
2020-08-09,"USA-27043","Faribault","Minnesota",0,1.14,8.37,0,0,0
2020-08-09,"USA-27041","Douglas","Minnesota",5,2.14,5.62,0,0.14,0.37
2020-08-09,"USA-27039","Dodge","Minnesota",1,0.56,2.65,0,0,0
2020-08-09,"USA-27037","Dakota","Minnesota",80,67.43,15.72,2,0.44,0.1
2020-08-09,"USA-27035","Crow Wing","Minnesota",3,4.14,6.37,0,0.14,0.22
2020-08-09,"USA-27033","Cottonwood","Minnesota",1,1,8.93,0,0,0
2020-08-09,"USA-27031","Cook","Minnesota",2,0.43,7.84,0,0,0
2020-08-09,"USA-27029","Clearwater","Minnesota",0,0.25,2.84,0,0,0
2020-08-09,"USA-27027","Clay","Minnesota",5,5.86,9.12,0,0,0
2020-08-09,"USA-27025","Chisago","Minnesota",2,3.57,6.31,0,0,0
2020-08-09,"USA-27023","Chippewa","Minnesota",1,1,8.47,0,0,0
2020-08-09,"USA-27021","Cass","Minnesota",3,2.86,9.59,0,0,0
2020-08-09,"USA-27019","Carver","Minnesota",20,13.14,12.51,0,0.14,0.14
2020-08-09,"USA-27017","Carlton","Minnesota",2,1.86,5.18,0,0,0
2020-08-09,"USA-27015","Brown","Minnesota",1,0.86,3.43,0,0,0
2020-08-09,"USA-27013","Blue Earth","Minnesota",7,10,14.78,0,0,0
2020-08-09,"USA-27011","Big Stone","Minnesota",0,0,0,0,0,0
2020-08-09,"USA-27009","Benton","Minnesota",0,2.86,6.99,0,0,0
2020-08-09,"USA-27007","Beltrami","Minnesota",17,7,14.83,0,0,0
2020-08-09,"USA-27005","Becker","Minnesota",5,2.86,8.3,0,0,0
2020-08-09,"USA-27003","Anoka","Minnesota",65,50.86,14.25,0,0.2,0.06
2020-08-09,"USA-27001","Aitkin","Minnesota",0,2,12.59,0,0.14,0.9
2020-08-10,"USA-27999","Unknown","Minnesota",0,8.86,0,0,0.14,0
2020-08-10,"USA-27173","Yellow Medicine","Minnesota",0,0.43,4.41,0,0,0
2020-08-10,"USA-27171","Wright","Minnesota",8,11.29,8.16,0,0,0
2020-08-10,"USA-27169","Winona","Minnesota",3,2.43,4.81,0,0,0
2020-08-10,"USA-27167","Wilkin","Minnesota",0,1,16.11,0,0,0
2020-08-10,"USA-27165","Watonwan","Minnesota",0,1.43,13.11,0,0,0
2020-08-10,"USA-27163","Washington","Minnesota",27,34,12.96,0,0.29,0.11
2020-08-10,"USA-27161","Waseca","Minnesota",1,2.63,14.1,0,0,0
2020-08-10,"USA-27159","Wadena","Minnesota",0,0.36,2.66,0,0,0
2020-08-10,"USA-27157","Wabasha","Minnesota",0,1.56,7.19,0,0,0
2020-08-10,"USA-27155","Traverse","Minnesota",0,0.14,4.38,0,0,0
2020-08-10,"USA-27153","Todd","Minnesota",0,1.14,4.63,0,0,0
2020-08-10,"USA-27151","Swift","Minnesota",2,0.38,4.05,0,0,0
2020-08-10,"USA-27149","Stevens","Minnesota",0,0.38,3.82,0,0,0
2020-08-10,"USA-27147","Steele","Minnesota",3,3,8.19,0,0.14,0.39
2020-08-10,"USA-27145","Stearns","Minnesota",13,10.71,6.65,0,0,0
2020-08-10,"USA-27137","St. Louis","Minnesota",17,19.14,9.62,0,0,0
2020-08-10,"USA-27143","Sibley","Minnesota",1,0.71,4.81,0,0,0
2020-08-10,"USA-27141","Sherburne","Minnesota",9,11.86,12.19,0,0.14,0.15
2020-08-10,"USA-27139","Scott","Minnesota",15,26.29,17.64,0,0.71,0.48
2020-08-10,"USA-27135","Roseau","Minnesota",0,1,6.59,0,0,0
2020-08-10,"USA-27133","Rock","Minnesota",0,1.5,16.1,0,0,0
2020-08-10,"USA-27131","Rice","Minnesota",6,5.57,8.32,0,0,0
2020-08-10,"USA-27129","Renville","Minnesota",1,0.86,5.89,0,0,0
2020-08-10,"USA-27127","Redwood","Minnesota",0,0.86,5.65,0,0,0
2020-08-10,"USA-27125","Red Lake","Minnesota",0,1,24.66,0,0,0
2020-08-10,"USA-27123","Ramsey","Minnesota",86,102,18.53,2,0.75,0.14
2020-08-10,"USA-27121","Pope","Minnesota",0,1.13,10,0,0,0
2020-08-10,"USA-27119","Polk","Minnesota",1,3.29,10.48,0,0.14,0.46
2020-08-10,"USA-27117","Pipestone","Minnesota",0,2,21.92,0,0,0
2020-08-10,"USA-27115","Pine","Minnesota",0,0.43,1.45,0,0,0
2020-08-10,"USA-27113","Pennington","Minnesota",0,0.63,4.43,0,0,0
2020-08-10,"USA-27111","Otter Tail","Minnesota",3,3,5.11,0,0,0
2020-08-10,"USA-27109","Olmsted","Minnesota",15,16.86,10.65,0,0,0
2020-08-10,"USA-27107","Norman","Minnesota",1,0.7,10.98,0,0,0
